Date,Region,Temperature_C,Rainfall_mm,CO2_ppm,AirQuality_Index
2010-01-23,North_America,14.152845961977482,24.29277796600653,360.63009612105765,69.8698851686571
2010-01-24,North_America,14.712651563357905,17.00125669415481,359.906403222519,58.87228048179073
2010-01-25,North_America,13.673451458475572,7.650372146506429,360.33603591012746,55.60071820704089
2010-01-26,North_America,15.319026148206552,15.398632653699615,360.05355001564095,60.42929917971842
2010-01-27,North_America,13.487959674033197,37.083189209116966,360.14055672844825,57.40489480345128
2010-01-28,North_America,16.64418440879974,4.021213342654026,360.25458677902606,66.0931577081067
2010-01-29,North_America,14.333510057341297,19.25113459983366,360.1576619121567,66.45510644710572
2010-01-30,North_America,13.267929095309988,7.116627305834908,360.1536262393489,58.448258942635434
2010-01-31,North_America,15.29253649923624,15.383657491483614,359.79075938231375,60.024744968773696
2010-02-01,North_America,15.0907241320192,2.997664914629556,360.4539105149585,54.16538345705332
2010-02-02,North_America,14.72128353547334,5.630794852892107,359.8021493088132,57.75178037563703
2010-02-03,North_America,17.12048478637378,5.078094425623413,360.6115840001997,59.24082023745728
2010-02-04,North_America,16.66378283342286,70.8129503393577,360.2043169061039,62.32646101994372
2010-02-05,North_America,16.50375255215622,28.982277197931616,360.48930285957186,59.124200479830094
2010-02-06,North_America,15.217710135616242,11.07145928889515,359.5916801262184,56.84975556539544
2010-02-07,North_America,15.773111071892782,11.538406995021077,360.24300359250515,56.723776105798166
2010-02-08,North_America,15.820625853211755,38.40361010197133,360.25654373401255,58.172976560089104
2010-02-09,North_America,14.731875311724652,33.39492093825747,360.02862139499655,58.36378706953472
2010-02-10,North_America,16.955754283604886,22.089836413626138,360.5060835630433,57.532485266037654
2010-02-11,North_America,17.152889677117876,59.43516326595113,360.1130076741727,58.20218288435518
2010-02-12,North_America,17.053006073354968,11.592308241943535,360.0504282703772,57.84834313181388
2010-02-13,North_America,17.27923255767096,5.285569629726676,360.1971890589683,53.57466607322483
2010-02-14,North_America,16.038190817989992,56.903824371599484,360.55900988844337,58.383736764833685
2010-02-15,North_America,16.394121487085137,15.194366266000817,360.3813349967898,55.32617745264282
2010-02-16,North_America,17.08805910200276,5.501144756471558,360.42009572935643,58.5796587258713
2010-02-17,North_America,18.903075986930695,22.92243394825502,360.5258964806694,59.43834725923964
2010-02-18,North_America,18.793668823319564,26.42618743240928,360.27067109778346,61.51192572587312
2010-02-19,North_America,18.25877838375118,22.22043427887612,360.61488854611804,57.889991855398925
2010-02-20,North_America,19.865538900489355,54.5000373716605,360.44369098624924,56.08544007064614
2010-02-21,North_America,18.467482144301055,74.13862831736395,360.57426475548635,60.543204227609515
2010-02-22,North_America,18.698872984271816,15.38355826073859,360.14600466969875,58.210400877868516
2010-02-23,North_America,19.646027447444013,42.01975476304273,360.3887609517785,63.92087039564721
2010-02-24,North_America,18.96333962356607,17.150862281893893,360.6254067522119,53.78593840549788
2010-02-25,North_America,20.015783306509363,56.416311020926564,360.8693926266112,56.31008401391122
2010-02-26,North_America,18.49324772397591,6.859822935875469,360.66701033526726,55.92032991696601
2010-02-27,North_America,17.919991912784482,25.27078742586139,360.6863861348901,63.602578799969336
2010-02-28,North_America,18.558522985109988,35.558544096591866,359.97660082967445,59.444711174477376
2010-03-01,North_America,18.98321431706538,38.80207138008804,360.32373856244834,44.97729391155931
2010-03-02,North_America,17.93026574590261,17.493255569791003,360.5783759517123,45.22005137143283
2010-03-03,North_America,18.210157073257545,22.212048169130046,360.0477754797337,53.186994548228036
2010-03-04,North_America,18.585036887235134,36.0075982080134,360.5440603311922,47.446599626612176
2010-03-05,North_America,17.992896491832937,27.63806565607475,360.3327562385557,50.64612256842232
2010-03-06,North_America,18.5843416209682,26.428593210555743,360.35414714059556,50.02047408454192
2010-03-07,North_America,19.98642416683878,17.004517529677617,360.46439887900823,56.58491706144068
2010-03-08,North_America,20.12245991792836,10.884304309971746,360.5576166184006,49.94913113216077
2010-03-09,North_America,18.000595827411047,51.84787754581094,360.677786438946,49.40360149039021
2010-03-10,North_America,19.78478063412998,10.060948270307284,360.1422474345529,52.372802548750805
2010-03-11,North_America,19.47682281652379,58.70569034856952,360.755751329068,54.02635377183202
2010-03-12,North_America,20.665344177911546,66.57581073960225,360.6689725488441,51.06780438074177
2010-03-13,North_America,19.410979526645782,43.68232355562223,360.41120332086473,43.82280910461
2010-03-14,North_America,18.504347725515167,18.0224921978398,360.7785650250401,53.14637745688279
2010-03-15,North_America,19.318699986874318,5.11052464244738,359.99917922828894,46.65903401238983
2010-03-16,North_America,18.667164066794978,38.41749064006499,360.55601510775523,46.13372725282305
2010-03-17,North_America,17.666351900900814,7.764293188363202,360.3462763076877,49.273378112788386
2010-03-18,North_America,19.92264508416362,14.024651832345302,360.20669319188517,51.13534286787946
2010-03-19,North_America,20.547455915718356,16.667549762813724,360.08180328223517,55.1463091099828
2010-03-20,North_America,20.26528951243085,11.027159075706596,360.7233621890747,44.668528946894824
2010-03-21,North_America,18.840966276346958,12.952252808435912,360.6941558999556,51.25442620201637
2010-03-22,North_America,18.818702517273653,27.344887301282682,360.9071751488418,55.23303014639316
2010-03-23,North_America,20.432266563261066,98.88774645245151,360.75398001268036,50.50505610912877
2010-03-24,North_America,21.953180511338605,35.92412463971826,360.4731125488116,53.132684314534885
2010-03-25,North_America,21.588162252997833,52.21693384642427,361.3820840919707,52.89050820874716
2010-03-26,North_America,20.035581583590414,15.637442078719502,360.87941494082355,49.131890779470176
2010-03-27,North_America,20.57438344095793,84.81369498142251,360.2366182251242,52.67135997342505
2010-03-28,North_America,21.307283416742585,78.73422440358213,360.54978462159664,51.212081712802465
2010-03-29,North_America,20.279094201260214,18.136165345336142,360.66350911687687,49.91692374925492
2010-03-30,North_America,19.10563469696769,82.44885033561046,360.5234177579583,55.66904858310809
2010-03-31,North_America,17.653845590137628,12.638665005414168,361.2252361156997,50.36652930168474
2010-04-01,North_America,20.677222890875086,19.823717423107876,360.5290697490676,47.930791535401184
2010-04-02,North_America,20.31608872150347,21.36265490507719,360.5069193329825,42.38736755749293
2010-04-03,North_America,18.825963913166074,16.12995223525519,360.852064770969,43.036643763441184
2010-04-04,North_America,19.11952942014267,3.79772450512997,360.6726732713621,42.73202153967894
2010-04-05,North_America,20.29627927588856,4.251940709038423,360.57675853374843,46.58932297656466
2010-04-06,North_America,20.022352612700544,18.420895914971677,361.2999876739082,40.85632855538068
2010-04-07,North_America,22.008571643275193,51.34542366944604,361.1179448269178,44.84459022508813
2010-04-08,North_America,22.00047113977221,21.860714846476544,360.2408697208691,44.65640099977187
2010-04-09,North_America,19.734562379985444,12.793526564480842,361.23268066153145,44.68382622716221
2010-04-10,North_America,22.089467035749617,41.97456008741215,360.6239613771448,49.63729600776038
2010-04-11,North_America,22.20011525874032,35.34691627094607,361.0248302479648,42.862705484548954
2010-04-12,North_America,20.871896122077466,28.95631824642123,361.2859881037363,51.70630527412585
2010-04-13,North_America,19.641540483268187,12.316413846817364,360.94115441804547,46.88449166333172
2010-04-14,North_America,20.682753974553588,23.973321299605793,361.38941034013413,39.189733804293674
2010-04-15,North_America,18.427269883034548,1.0260977092012864,360.9678945011436,40.1223200383446
2010-04-16,North_America,19.95124691608248,52.89336120776497,360.90736171906934,46.632117140796765
2010-04-17,North_America,20.789772436165507,36.01928804868913,361.0283527801761,41.32704566220457
2010-04-18,North_America,20.890816956234975,14.778783986613044,360.36095952917015,44.30881239446888
2010-04-19,North_America,20.040270083515527,25.42887194559198,360.6779608996332,41.50108241253513
2010-04-20,North_America,20.53261365329219,18.5643679840296,360.4247065922398,42.20238499809523
2010-04-21,North_America,19.418591356925194,24.946813936926212,360.6994591324529,42.83551459002298
2010-04-22,North_America,21.818295239620443,92.99697745030265,360.89466592668253,46.56720840215628
2010-04-23,North_America,21.82926996157508,53.930917291531664,360.722459760551,42.94390846215575
2010-04-24,North_America,21.060402821936336,44.10665022267718,360.7303133984179,47.911080395396326
2010-04-25,North_America,20.04856635159614,44.29365928607826,360.37334033305916,40.714800842159946
2010-04-26,North_America,19.456849448919993,57.063381212532,360.62976991957714,46.03361446431756
2010-04-27,North_America,21.08825782567958,58.2199906395144,361.29441834507844,44.30160071456747
2010-04-28,North_America,20.386899594926373,39.09436169781586,360.63373931031805,39.965287934652125
2010-04-29,North_America,19.158155972545295,23.2170276521375,360.704300128687,41.910661886072276
2010-04-30,North_America,21.174160676172566,8.949339789768674,360.88448001223526,43.336973278000976
2010-05-01,North_America,19.62176537161271,25.32119975750421,360.9327077427029,41.9285872396927
2010-05-02,North_America,19.157019670126353,16.62862639555239,360.7871384961109,37.84211215987673
2010-05-03,North_America,20.91686062925991,7.930541243428243,360.41628287513373,44.43344633304629
2010-05-04,North_America,19.12902999201464,20.678417115724532,361.00414636491234,37.284134645830186
2010-05-05,North_America,19.988754705722467,4.979087121044656,361.42491864716925,38.54509156719235
2010-05-06,North_America,21.08959377157153,13.80315274505707,361.406306556657,42.226796587149344
2010-05-07,North_America,20.930750541201895,36.39041182917303,360.64718049028284,34.49186022771454
2010-05-08,North_America,20.02911949658562,18.690700497538835,360.9899488792406,41.88476168679567
2010-05-09,North_America,18.452477866571538,29.272897112984452,361.6350556793568,36.33914868899245
2010-05-10,North_America,19.063449066303328,28.308945938013515,360.88184189524196,37.599857495161594
2010-05-11,North_America,21.910875938763972,17.528059396940854,360.9662169277251,39.06146154067159
2010-05-12,North_America,20.3744998195681,32.33406371793899,360.44853526105123,35.89752584030579
2010-05-13,North_America,19.12589898668393,19.327847003349135,361.2160882491285,46.314351200342436
2010-05-14,North_America,18.025979446540887,6.345609963988279,360.99378572862486,39.00842075913341
2010-05-15,North_America,17.312148270545404,16.948446964193508,360.6496092567228,38.7632998550835
2010-05-16,North_America,20.352254859472037,62.88116840986242,361.132052667596,36.591152024230176
2010-05-17,North_America,20.29540495229628,9.191909895602256,361.22430411881555,34.34439390343919
2010-05-18,North_America,18.94377093522439,60.191912513653456,360.7295992855139,41.78820984568346
2010-05-19,North_America,18.49088219761822,1.167363965784757,360.4461377273918,37.57714543498743
2010-05-20,North_America,19.954451212329214,4.794775997287458,360.99313556120535,39.39238745056573
2010-05-21,North_America,17.25812475729651,8.388959200051934,361.166001949723,35.481199920668885
2010-05-22,North_America,20.65039054282279,5.5052919924392425,361.0451564680242,40.861604162449666
2010-05-23,North_America,19.30361771827683,37.243747916100844,361.3193511782617,37.48581193653242
2010-05-24,North_America,17.2250227848631,4.037031555766305,360.46508612466954,33.48228711115977
2010-05-25,North_America,19.17468129472505,9.270829724443347,360.68124188764926,37.581588446927746
2010-05-26,North_America,17.614566240631497,32.07865254442532,361.0589744098483,40.796584925097825
2010-05-27,North_America,16.87011849818774,23.113201479838807,360.5320892774403,40.23340997680633
2010-05-28,North_America,18.894980932695184,17.77703337353653,360.77880535344076,39.63109345201723
2010-05-29,North_America,16.91305953004755,15.922648015413552,360.8548829464998,38.38442353716615
2010-05-30,North_America,16.585204446751792,31.05209512586938,361.324828510957,38.61522223194211
2010-05-31,North_America,18.308934030378676,6.114578574222149,361.418605340785,36.842340325765
2010-06-01,North_America,17.622081806528374,5.748682942766084,361.25067283342116,39.99467219428412
2010-06-02,North_America,18.637445120548232,17.62860576264565,361.6027392493415,36.36843988743628
2010-06-03,North_America,17.22481571476346,6.150437712780882,361.4670710865234,34.95236655095751
2010-06-04,North_America,17.032941650631976,13.217595100390383,361.29107666335943,41.91396245604199
2010-06-05,North_America,15.283217559274838,9.428945582042605,361.28891448092094,40.26497332714022
2010-06-06,North_America,17.718084558809426,7.050803060378781,360.8918451568358,36.85165395874197
2010-06-07,North_America,17.092799879508803,11.502211999215922,360.65615464211317,35.517286219235835
2010-06-08,North_America,18.192762713629566,1.1849242042034314,360.8672564724533,35.618518865486685
2010-06-09,North_America,17.657351506195404,17.20551503104879,361.340769183017,33.70043931075401
2010-06-10,North_America,17.121578816202813,16.75249143062635,361.00115435759926,39.458806574544326
2010-06-11,North_America,15.949937732106022,31.45570785234669,361.2853461415136,42.12704400640761
2010-06-12,North_America,16.155709743931265,5.366659164890011,360.5602995848624,38.33949416053434
2010-06-13,North_America,17.00990714540725,27.756444599914186,361.2734183004501,41.285304898205425
2010-06-14,North_America,16.297874906945182,5.602903530386387,360.86591933154176,39.22340924734699
2010-06-15,North_America,17.655825828469904,22.02087804346291,360.910770529042,32.241198908114555
2010-06-16,North_America,17.43973418418756,3.615013920513508,361.6360501635851,41.05067405644849
2010-06-17,North_America,15.761589344918761,6.146890721740936,361.78841811914754,35.997096507438265
2010-06-18,North_America,15.991556594147596,6.621809130213083,360.82773422792684,37.33784605503547
2010-06-19,North_America,14.989576724754492,13.406964208169454,361.0875197243187,33.96101597319462
2010-06-20,North_America,15.566988827287062,15.96888765715493,361.126418096306,31.435896421749845
2010-06-21,North_America,16.50383565993909,2.5419519385815383,361.3915908249258,34.84353090734371
2010-06-22,North_America,14.894393557067177,14.609087951863255,361.0362009683024,37.54307506880449
2010-06-23,North_America,14.955282329812675,13.28401932755916,360.94253992128677,37.117004943257555
2010-06-24,North_America,14.037250387195915,15.783772190126085,361.2788969061939,39.13106633300647
2010-06-25,North_America,14.5257070594692,16.016927710698244,361.2221004243326,37.62075727218261
2010-06-26,North_America,15.585729816752101,33.22077837914112,361.46494923774037,37.21906124583176
2010-06-27,North_America,14.614217241746356,7.179706677712795,361.00677590574674,35.13854864345737
2010-06-28,North_America,13.586042026333038,28.483210463161544,361.15689152505826,42.85313214657901
2010-06-29,North_America,14.832128634235234,17.501297793598198,361.4583445914681,42.69904703314919
2010-06-30,North_America,14.451044593607246,9.343650643657204,361.2137957820554,37.604554896118785
2010-07-01,North_America,15.50538193742004,3.9298629483599483,360.73518144644845,34.66414462100306
2010-07-02,North_America,14.131174976398427,10.164925626822521,361.73319977875514,39.93824371762749
2010-07-03,North_America,13.154281341552537,2.8203035541886163,361.22726791388635,35.060418677345986
2010-07-04,North_America,14.995014351479636,9.084170767505062,361.23946472971954,34.65802784461411
2010-07-05,North_America,12.944635231213736,3.9902183928331443,362.02443045515,41.858820692740245
2010-07-06,North_America,12.495374668943018,10.443691733063623,361.906904174424,36.30769454840819
2010-07-07,North_America,12.639600876657331,3.439590196284282,361.56493866181944,37.40345760012807
2010-07-08,North_America,12.951848223003138,5.31302076934263,360.96092054803114,41.643482168866086
2010-07-09,North_America,11.555538939738964,4.18154418751604,361.70619889579154,40.32360527458845
2010-07-10,North_America,11.602859229731651,15.836827505150003,360.769007084727,41.01183395882535
2010-07-11,North_America,13.994264316576654,19.782498671005207,361.34810498389214,44.319180197988935
2010-07-12,North_America,12.926619019903058,4.271992787489129,361.17488026252835,37.32968080003843
2010-07-13,North_America,12.817392707803629,7.8012044417423665,361.11052863944576,39.96159445804006
2010-07-14,North_America,12.81139438834244,6.278818327402431,361.39740795612187,43.4584450094921
2010-07-15,North_America,13.317621337346727,3.9203486825815723,361.51861031816776,36.19090859415617
2010-07-16,North_America,11.820715947327322,2.7041222965303318,361.5774555667688,38.574496551699724
2010-07-17,North_America,13.086982075502904,2.3387072453686084,361.3239505358615,41.57055527784808
2010-07-18,North_America,12.526790545402475,3.2095553921138325,361.29221985866184,35.29429101776646
2010-07-19,North_America,11.34453604726121,4.432340610877309,361.61831925891204,39.690459433778216
2010-07-20,North_America,12.800080851594567,4.961594618902835,361.63242745381706,38.146885259535004
2010-07-21,North_America,12.137939284589626,0.8857377591891998,361.4171380551036,36.2998541494563
2010-07-22,North_America,10.92448784933314,12.023630853007353,361.1229384666711,42.639712437682014
2010-07-23,North_America,10.891559782325633,14.730621707568652,360.88225116994505,41.795428084889004
2010-07-24,North_America,12.234050170004076,16.575356728305007,361.59414748702056,40.65312188884907
2010-07-25,North_America,12.661703951377847,1.614973810135934,361.69499002582336,41.182552944117845
2010-07-26,North_America,11.823729287159855,5.275124717754562,361.34914337757675,37.87035048547289
2010-07-27,North_America,12.32532864817654,12.723720438548556,361.5287891820172,39.24066071151993
2010-07-28,North_America,12.564483119013131,0.6470424299958095,361.8197055854901,36.625656102908316
2010-07-29,North_America,11.003527534405508,2.1227766845571017,362.0338082813516,41.41936242172764
2010-07-30,North_America,11.291257884736433,10.68579677395079,361.31874317842346,36.396326179664584
2010-07-31,North_America,11.695094574557917,4.683024316257263,361.4179503287377,37.62380004252584
2010-08-01,North_America,9.778777491291088,1.4361690495221515,361.5873313087338,41.55206136917666
2010-08-02,North_America,11.861726918953666,0.8900373143429522,361.09341227509884,45.280988744396254
2010-08-03,North_America,12.093480299692628,2.040781163639148,360.82148670123934,43.863243349869904
2010-08-04,North_America,9.895911194402782,1.8532069415002026,361.0712320584939,45.85800012981549
2010-08-05,North_America,13.409009017065062,0.6423468437756601,361.3959006875516,42.670486369639335
2010-08-06,North_America,11.240366546282601,3.673278118179355,361.2680763892182,42.405435572638474
2010-08-07,North_America,10.201101451831708,0.10851043915450369,361.2474721235738,45.992877949215675
2010-08-08,North_America,8.185770788092404,2.227727061355494,361.51428539826185,44.2876728399189
2010-08-09,North_America,10.08196724454099,1.85340337024322,361.501396192821,53.22499042790673
2010-08-10,North_America,10.507878659125236,4.517843400731423,361.28583105841716,46.66716166308428
2010-08-11,North_America,10.307199098873554,1.1357338081785588,361.035172911255,45.143371547529966
2010-08-12,North_America,8.60412366534907,0.9762491951025649,361.6487594364701,48.6226386291469
2010-08-13,North_America,9.170123804502357,3.3814501119447264,361.8493646842123,47.74650994252744
2010-08-14,North_America,10.430023501340159,0.8720112568067897,361.35448149876856,45.300579684967246
2010-08-15,North_America,10.262424281693848,0.5553467508341249,361.4314889108334,53.89819895478033
2010-08-16,North_America,10.533574551524074,3.0667550563187507,361.797526908528,48.23808856871578
2010-08-17,North_America,9.633367430637742,2.9572046403910695,361.8750974308561,41.439343642102756
2010-08-18,North_America,9.407865303929237,2.5100107256267705,361.4300373022876,43.78906447279226
2010-08-19,North_America,9.877788852588193,0.7858240366433651,361.5431390817081,39.428585066150376
2010-08-20,North_America,9.389131373725009,3.597495102874434,362.0236345667558,40.41711134589226
2010-08-21,North_America,7.694903336632797,1.7968746479815991,361.8510627250327,53.770672240131354
2010-08-22,North_America,10.677427810027346,1.7872827480901183,361.2528266674918,48.88563773031469
2010-08-23,North_America,10.01260665074777,5.441078087344117,361.08673402669336,39.78784222485507
2010-08-24,North_America,9.449668092988547,0.5100440274510705,361.52531213438016,44.83387170006867
2010-08-25,North_America,7.596076856586309,2.8404150790971987,361.3255582525406,43.79348485581693
2010-08-26,North_America,9.741465319283732,4.778243622759107,361.7624982157691,52.82542491486798
2010-08-27,North_America,8.406562664311647,0.5685353065658502,361.8430767399395,37.8155985979592
2010-08-28,North_America,9.618817383439236,2.1206194260392466,361.71270416708853,42.98603585478679
2010-08-29,North_America,9.280504675870462,0.8705522042951358,361.4009884505337,43.027585319378446
2010-08-30,North_America,8.341652653421642,2.42951706996129,361.26840761822393,42.77116787388557
2010-08-31,North_America,9.682922809496304,2.246830261243121,361.8547306231326,45.693692708183455
2010-09-01,North_America,7.390577528079534,0.0,361.9119270498792,55.09532627910971
2010-09-02,North_America,8.592217953622503,0.0,362.00229811461844,50.87709970466725
2010-09-03,North_America,10.150335069163509,0.0,361.58987087261085,52.21964309261428
2010-09-04,North_America,8.93605799926654,0.0,361.6563715213446,49.59627304748283
2010-09-05,North_America,9.322739119814305,0.0,361.93402976566415,49.849533538515345
2010-09-06,North_America,8.450610356747466,0.0,361.70098803414055,53.71382053897192
2010-09-07,North_America,8.314027315965152,0.0,361.532555161233,54.22395121199549
2010-09-08,North_America,7.081232553326624,0.0,361.4594261619004,46.96764309708654
2010-09-09,North_America,8.114461406251506,0.0,361.9335124670311,50.32483810872586
2010-09-10,North_America,8.914825217631357,0.0,361.6372876439885,51.552391159189455
2010-09-11,North_America,7.120052327548477,0.0,361.5683963390628,51.37449036041159
2010-09-12,North_America,7.2262850797994265,0.0,361.87357673324425,51.748506043111384
2010-09-13,North_America,8.585978819681255,0.0,361.5316724683165,45.02354668469648
2010-09-14,North_America,8.973117447932632,0.0,361.5788482481646,55.777966086440124
2010-09-15,North_America,10.143473875552061,0.0,361.7710879475871,52.33917391395268
2010-09-16,North_America,7.838471212248088,0.0,361.6259780401847,61.0045182820669
2010-09-17,North_America,7.8521419132770545,0.0,362.1971563204559,54.475257246291115
2010-09-18,North_America,8.91966927700774,0.0,361.93962298985633,53.74830341541221
2010-09-19,North_America,8.64984860783336,0.0,361.82450846959046,50.03914213799622
2010-09-20,North_America,7.814511822821296,0.0,362.2146394775962,50.87561308342553
2010-09-21,North_America,8.040261100243638,0.0,361.82404338152566,55.03798575069304
2010-09-22,North_America,7.438502422314287,0.0,362.1315546172378,51.81066900203853
2010-09-23,North_America,6.911212308797744,0.0,361.5154491427117,50.57084045205568
2010-09-24,North_America,7.935000120670361,0.0,361.6310640809095,58.3282261318921
2010-09-25,North_America,9.597996046697789,0.0,361.5400929372166,53.78862913588034
2010-09-26,North_America,7.364356082988768,0.0,361.98567487409986,55.06253681452943
2010-09-27,North_America,6.657852591066973,0.0,361.37772529700214,51.7686707005043
2010-09-28,North_America,7.101459634174928,0.0,361.9433337651427,56.359817067985794
2010-09-29,North_America,8.65145476747247,0.0,361.7067312390841,51.11955887028158
2010-09-30,North_America,8.56566878171958,0.0,361.900896782775,56.29186121365541
2010-10-01,North_America,9.427025504291576,2.6439880117276147,361.86271457952137,58.88549149371874
2010-10-02,North_America,9.239639079965055,2.3233167428772474,362.04197141222426,65.14505018643617
2010-10-03,North_America,8.499805550633383,0.1876271142587094,362.5531034311809,64.18316995731017
2010-10-04,North_America,8.879298735322497,2.4591544474078715,362.4948786877935,59.003650767572964
2010-10-05,North_America,7.5082475057844755,1.9941303469635907,362.14100682115327,67.0960765639261
2010-10-06,North_America,8.978146733098622,1.5635582865948112,361.79988677188004,60.715972085206424
2010-10-07,North_America,8.213671844929301,2.1524856243852013,361.96623379023396,65.46120565966731
2010-10-08,North_America,9.209191041300443,1.778156365450934,361.79723606881237,56.94245501092002
2010-10-09,North_America,8.815474785340001,2.5318016876756833,361.702582059922,62.42692163035836
2010-10-10,North_America,7.964100229533089,2.084497069037404,361.34430886716444,61.52584618335557
2010-10-11,North_America,7.3800384969772805,1.4718017355116613,361.8686662670823,59.17045935471532
2010-10-12,North_America,8.02552810431282,2.4273655899448032,362.026660572428,63.23194241016853
2010-10-13,North_America,8.758116292298007,0.975418258502285,362.1341654720745,64.26830986635025
2010-10-14,North_America,7.807410656068051,2.0935207891103693,361.9914053866572,61.978234385466166
2010-10-15,North_America,8.522895448634724,2.242701183067586,361.75613212422394,61.558451122270185
2010-10-16,North_America,9.818029129821007,2.265958988628068,361.82176266918236,61.18538123825207
2010-10-17,North_America,9.96214494834054,2.2232855295961285,362.25515033440496,61.971297933010746
2010-10-18,North_America,9.324578713398695,3.123911310032579,361.4720537548868,62.80910389869756
2010-10-19,North_America,10.27111605850665,2.464726049166291,361.8389567252009,62.66829079686438
2010-10-20,North_America,7.706152524066207,2.98433690522742,362.005637739026,62.248046359319666
2010-10-21,North_America,10.334981129289723,1.1448872069820573,361.8824012017623,59.10645276671272
2010-10-22,North_America,7.7457692355486305,1.3781866033648476,361.5568533670783,63.477309784753615
2010-10-23,North_America,9.186006541468629,4.053355221352043,362.2996551989176,62.1850896720269
2010-10-24,North_America,8.435659332411094,0.6563716241760331,362.37525191540044,61.63065890424539
2010-10-25,North_America,10.062175466970215,2.8656220159123142,361.73668693921894,59.815251502164415
2010-10-26,North_America,7.834294427588654,3.716015261054978,361.0772132692301,63.45231208462805
2010-10-27,North_America,7.714406216663445,1.597521474319151,362.6464919645665,54.375411428116536
2010-10-28,North_America,8.906017855197614,0.7482342331069536,361.9286855342813,60.33665404010856
2010-10-29,North_America,8.918584839315395,1.7481831768091762,361.7684352516437,59.3482820951403
2010-10-30,North_America,9.158260480990059,0.350581218222572,362.0336531596894,59.096500854584086
2010-10-31,North_America,9.141719575052685,1.252189858447091,362.17012184807925,59.747025605049004
2010-11-01,North_America,10.593532511750753,5.410955978662422,361.8921073285434,62.93649722756043
2010-11-02,North_America,9.913073372825366,8.739411078561782,362.1266682367991,65.00724219498208
2010-11-03,North_America,11.640492103562881,4.1838223600962126,362.0586294274458,62.52325539735534
2010-11-04,North_America,10.417858125113682,5.223375875383322,361.89501181645045,67.3044051084354
2010-11-05,North_America,11.166808202333746,14.25496365494059,361.6181998757053,68.89708485641624
2010-11-06,North_America,10.963872404905493,3.104388521374388,362.51456492775117,69.23509260405089
2010-11-07,North_America,9.587222740296749,14.531417110504607,362.29122382477647,67.73700344091289
2010-11-08,North_America,10.067996514436329,8.072432815272679,361.8982486715156,64.41821555518271
2010-11-09,North_America,11.688153059637493,11.580448754377837,362.25725012138236,62.79453802312538
2010-11-10,North_America,9.0249261679993,2.7507230772309264,361.881583465753,64.16796589352465
2010-11-11,North_America,11.396595177090152,5.992667853866699,362.13772701101766,65.18030959023501
2010-11-12,North_America,10.84235386606585,6.001378934862233,362.3341100266479,64.2496375260057
2010-11-13,North_America,10.3881611407149,5.643075841394249,362.30209637785384,73.43735117904315
2010-11-14,North_America,10.980952834197243,7.031457116394183,362.0478165424732,68.27569498608639
2010-11-15,North_America,12.983491521222925,4.025862287827779,362.421491061174,67.90861425956871
2010-11-16,North_America,9.756956873534278,3.879253402239818,362.1866048333454,67.11334088187367
2010-11-17,North_America,10.381295810086337,4.20221388747961,362.0321744344057,64.68267276001346
2010-11-18,North_America,9.782833427124576,11.770315272316827,362.6997312087721,66.61403675954652
2010-11-19,North_America,11.405307939356922,2.2028507042747,361.86674624303026,68.30136637672955
2010-11-20,North_America,11.342763620269462,4.059636102683203,362.33075538069704,69.11440346231718
2010-11-21,North_America,12.253513717479757,10.22698987056754,362.64269489246715,67.12273771303673
